Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINZ25;28/08/2025;18:10:00;146.785;146.845;146.750;146.845;440.405,00;15
WINZ25;28/08/2025;18:05:00;146.820;146.820;146.775;146.775;322.963,00;11
WINZ25;28/08/2025;18:00:00;146.820;146.845;146.820;146.820;352.383,00;12
WINZ25;28/08/2025;17:55:00;146.865;146.865;146.820;146.830;293.666,00;10
WINZ25;28/08/2025;17:50:00;146.835;146.880;146.835;146.855;910.560,00;31
WINZ25;28/08/2025;17:45:00;146.840;146.840;146.840;146.840;29.368,00;1
WINZ25;28/08/2025;17:40:00;146.900;146.900;146.900;146.900;29.380,00;1
WINZ25;28/08/2025;17:35:00;146.875;146.900;146.875;146.880;264.394,00;9
WINZ25;28/08/2025;17:30:00;146.835;146.860;146.810;146.860;352.408,00;12
WINZ25;28/08/2025;17:25:00;146.910;146.945;146.900;146.900;264.441,00;9
WINZ25;28/08/2025;17:20:00;146.970;146.995;146.970;146.995;440.920,00;15
WINZ25;28/08/2025;17:15:00;146.900;147.015;146.900;146.960;558.503,00;19
WINZ25;28/08/2025;17:10:00;146.810;146.925;146.810;146.890;3.525.357,00;120
WINZ25;28/08/2025;17:05:00;146.770;146.810;146.755;146.810;616.462,00;21
WINZ25;28/08/2025;17:00:00;146.805;146.825;146.700;146.700;36.017.324,00;1.227
WINZ25;28/08/2025;16:55:00;146.850;146.850;146.825;146.830;264.312,00;9
WINZ25;28/08/2025;16:50:00;146.875;146.900;146.815;146.815;2.731.513,00;93
WINZ25;28/08/2025;16:45:00;146.935;146.935;146.835;146.875;2.731.687,00;93
WINZ25;28/08/2025;16:40:00;146.965;146.965;146.915;146.935;940.388,00;32
WINZ25;28/08/2025;16:35:00;146.975;147.000;146.940;146.975;1.087.632,00;37
WINZ25;28/08/2025;16:30:00;147.020;147.050;147.000;147.000;264.642,00;9
WINZ25;28/08/2025;16:25:00;147.055;147.055;147.050;147.050;617.630,00;21
WINZ25;28/08/2025;16:20:00;147.065;147.105;147.065;147.065;558.888,00;19
WINZ25;28/08/2025;16:15:00;147.010;147.040;146.970;147.040;852.635,00;29
WINZ25;28/08/2025;16:10:00;147.090;147.090;147.025;147.045;2.146.885,00;73
WINZ25;28/08/2025;16:05:00;147.125;147.145;147.110;147.110;500.241,00;17
WINZ25;28/08/2025;16:00:00;147.060;147.110;147.060;147.110;853.126,00;29
WINZ25;28/08/2025;15:55:00;147.065;147.105;147.065;147.075;16.709.011,00;568
WINZ25;28/08/2025;15:50:00;147.155;147.155;147.065;147.110;24.802.640,00;843
WINZ25;28/08/2025;15:45:00;147.180;147.220;147.180;147.200;264.946,00;9
WINZ25;28/08/2025;15:40:00;147.190;147.195;147.150;147.195;647.553,00;22
